target,type,lon,lat,weight_m2,plain_ground_m,plain_upper_m,plain_lower_m,plain_delta_m,decoded_delta_m,abs_error_m,infeasible
0,quadrature,0.00071945629097963041,0.00071945629097963041,24.999999998029093,112.8,112.8,112.8,0,2.7853275243991775e-13,2.7853275243991775e-13,0
1,quadrature,0.00080938832735208432,0.00071945629097963041,49.999999996058186,114.00000000000001,118.57350269144109,109.42649730855891,0.39999999999999147,0.39999999999986835,1.2312373343092986e-13,0
2,quadrature,0.00080938832735208432,0.00080938832735208432,99.999999992116372,114.39999999999999,120.96496580895541,107.83503419104458,1.4210854715202004e-14,-6.497913319038387e-14,7.9189987905585874e-14,0
3,quadrature,0.00071945629097963041,0.00080938832735208432,49.999999996058186,113.19999999999999,118.57350269189625,107.82649730810374,1.2000000000000171,1.2000000000003115,2.9443114613059151e-13,0
4,quadrature,0.00089932036372453812,0.00071945629097963041,24.999999998029093,115.2,115.2,115.2,0,-1.5234036255897544e-13,1.5234036255897544e-13,0
5,quadrature,0.00089932036372453812,0.00080938832735208432,49.999999996058186,115.59999999999999,120.97350269189626,110.22649730810375,-1.1999999999999886,-1.2000000000000026,1.3988810110276972e-14,0
6,quadrature,0.00080938832735208432,0.00089932036372453812,49.999999996058186,114.8,119.37350269144109,110.2264973085589,-0.39999999999999147,-0.39999999999971131,2.8016478026415825e-13,0
7,quadrature,0.00071945629097963041,0.00089932036372453812,24.999999998029093,113.59999999999999,113.59999999999999,113.59999999999999,0,-3.1658861814090358e-13,3.1658861814090358e-13,0
8,quadrature,0.00089932036372453812,0.00089932036372453812,24.999999998029093,116,116,116,0,4.7748471846843042e-14,4.7748471846843042e-14,0
9,boundary_diagnostic,0.00071945629097963041,0.00071945629097963041,24.999999998029093,112.8,112.8,112.8,0,3.353761713052071e-13,3.353761713052071e-13,0
10,boundary_diagnostic,0.00089932036372453812,0.00071945629097963041,24.999999998029093,115.2,115.2,115.2,0,2.5693225327110783e-13,2.5693225327110783e-13,0
11,boundary_diagnostic,0.00089932036372453812,0.00089932036372453812,24.999999998029093,116,116,116,0,-3.3992364481443025e-13,3.3992364481443025e-13,0
12,boundary_diagnostic,0.00071945629097963041,0.00089932036372453812,24.999999998029093,113.59999999999999,113.59999999999999,113.59999999999999,0,-3.0013325160872772e-13,3.0013325160872772e-13,0
